depth,permeability,porosity,Pozo
8073.0,3614.2969,0.2027,well8
8073.5,3078.7793,0.1986,well8
8074.0,2629.1023,0.1943,well8
8074.5,2145.8149,0.1885,well8
8075.0,1790.8555,0.1837,well8
8075.5,1648.5026,0.1814,well8
8076.0,1619.3601,0.1811,well8
8076.5,1653.5024,182,well8
8077.0,1766.1052,0.1842,well8
8077.5,1913.9124,0.1865,well8
8078.0,1935.7533,0.1865,well8
8078.5,1792.4773,0.1839,well8
8079.0,1646.3232,0.1815,well8
8079.5,1667526,0.1823,well8
8080.0,1980.0649,0.1875,well8
8080.5,2538.3853,0.1951,well8
8081.0,2934.1367,0.1997,well8
8081.5,2714.1504,0.1968,well8
8082.0,1931.2283,185,well8
8082.5,1105.6613,0.1669,well8
8083.0,578.6061,0.1482,well8
8083.5,332.6476,134,well8
8084.0,229.1618,0.1265,well8
8084.5,174.7415,0.1235,well8
8085.0,128.2733,0.1201,well8
8085.5,75.0532,0.0973,well8
8086.0,26.0019,0.0577,well8
8086.5,6.0858,0.0384,well8
8087.0,4.7398,0.0302,well8
8087.5,2.5224,0.0129,well8
8088.0,1247,0.0022,well8
8088.5,1.0875,0.0007,well8
8089.0,1.3178,0.0029,well8
8089.5,21.1496,0.0339,well8
8090.0,104.2458,96,well8
8090.5,297.6215,0.1403,well8
8091.0,534.7615,0.1568,well8
8091.5,650.3237,0.1625,well8
8092.0,637.0721,0.1629,well8
8092.5,584.1225,0.1634,well8
8093.0,469.9117,0.1607,well8
8093.5,259.7058,0.1223,well8
8094.0,68.6741,0.0511,well8
8094.5,2.1388,0.01,well8
8095.0,2.5122,0.0116,well8
8095.5,120.4337,0.0598,well8
8096.0,353.8799,0.1337,well8
8096.5,420.0817,0.1612,well8
8097.0,311.2762,0.1502,well8
8097.5,274.8925,0.1455,well8
8098.0,377.8116,0.1524,well8
8098.5,635.1382,0.1651,well8
8099.0,1315.5055,0.1816,well8
8099.5,3003.2339,0.2013,well8
8100.0,5282.8647,0.2174,well8
8100.5,6464.5273,0.2228,well8
8101.0,5948.1392,0.2192,well8
8101.5,5001.5015,214,well8
8102.0,4538.8179,0.2114,well8
8102.5,4258.0078,0.2095,well8
8103.0,3849.2573,0.2063,well8
8103.5,3534.6753,0.2037,well8
8104.0,3596.0581,0.2042,well8
8104.5,3962.7449,0.2074,well8
8105.0,4222.5098,0.2096,well8
8105.5,4044.6697,0.2084,well8
8106.0,3491.7307,0.2039,well8
8106.5,2886.4756,198,well8
8107.0,2525.5969,0.1939,well8
8107.5,2518.8657,0.1938,well8
8108.0,2829.1523,0.1971,well8
8108.5,3273.2991,0.2019,well8
8109.0,3460.3901,0.2044,well8
8109.5,3167.0024,0.2025,well8
8110.0,2634.7605,0.1975,well8
8110.5,2252.0063,0.1933,well8
8111.0,2177.7773,0.1921,well8
8111.5,2347.4727,0.1936,well8
8112.0,2745.4597,0.1974,well8
8112.5,3266.8169,0.2023,well8
8113.0,3619.1191,0.2051,well8
8113.5,3658262,0.2048,well8
8114.0,3729.5347,0.2047,well8
8114.5,4380.3472,0.2089,well8
8115.0,5435.4336,0.2157,well8
8115.5,6212.1528,0.2203,well8
8116.0,6487019,0.2219,well8
8116.5,6294.2837,0.2211,well8
8117.0,5589874,0.2174,well8
8117.5,4469082,0.2106,well8
8118.0,3309.9456,0.2026,well8
8118.5,2161.3179,0.1898,well8
8119.0,1001.4169,0.1639,well8
8119.5,267.8383,0.1107,well8
8120.0,39.8114,0.0525,well8
8120.5,7.3915,0.0391,well8
8121.0,179.9268,0.0811,well8
8121.5,910.1959,0.1489,well8
8122.0,2304.3374,0.1932,well8
8122.5,3685.1902,0.2066,well8
8123.0,4579.3037,0.2121,well8
8123.5,5154.4829,0.2153,well8
8124.0,5494.1978,0.2171,well8
8124.5,5300.6602,0.2153,well8
8125.0,4398.4878,0.2087,well8
8125.5,3452.7405,0.2013,well8
8126.0,3043.4436,0.1977,well8
8126.5,3039.6318,0.1983,well8
8127.0,2964.3699,0.1995,well8
8127.5,2380.1704,0.1956,well8
8128.0,1421.7399,0.1825,well8
8128.5,646.7839,0.1649,well8
8129.0,378.7217,0.1561,well8
8129.5,539.1958,0.1627,well8
8130.0,918.5636,0.1754,well8
8130.5,1115.2515,0.1811,well8
8131.0,863.2048,0.1732,well8
8131.5,394.0533,0.1283,well8
8132.0,83.5831,0.0527,well8
8132.5,3.1988,0.0074,well8
8133.0,0.8486,0.0002,well8
8133.5,0.8541,0.0001,well8
8134.0,1.9171,0.0081,well8
8134.5,351.1993,0.0647,well8
8135.0,1691.1108,0.16,well8
8135.5,3804.2727,0.2134,well8
8136.0,4996.6997,0.2186,well8
8136.5,4256.6187,0.2102,well8
8137.0,2861.9014,0.1978,well8
8137.5,2097.4819,0.1901,well8
8138.0,1908488,0.1887,well8
8138.5,1921073,0.1902,well8
8139.0,1885.1528,0.1903,well8
8139.5,1779.8777,0.1885,well8
8140.0,1696.8619,0.1867,well8
8140.5,1712.5386,0.1867,well8
8141.0,1728.7926,0.1872,well8
8141.5,1599.7407,0.1853,well8
8142.0,1366.3171,0.1808,well8
8142.5,1231.9111,0.1777,well8
8143.0,1307.3381,0.1786,well8
8143.5,1498.0513,0.1816,well8
8144.0,1663.7463,0.1836,well8
8144.5,1746.0247,184,well8
8145.0,1840.9585,0.1852,well8
8145.5,2052.8289,189,well8
8146.0,2541.9932,0.1959,well8
8146.5,3247.0,0.2041,well8
8147.0,3466.8425,0.2067,well8
8147.5,2818.8596,0.1993,well8
8148.0,1967.9092,0.1883,well8
8148.5,1677.1991,0.1839,well8
8149.0,1976.5908,0.1883,well8
8149.5,2302.9885,0.1928,well8
8150.0,2196.4851,0.1909,well8
8150.5,1867.5222,0.1858,well8
8151.0,1795.2146,0.1848,well8
8151.5,2016.2012,0.1886,well8
8152.0,2206.5024,0.1918,well8
8152.5,2193.9026,192,well8
8153.0,2223.5652,0.1927,well8
8153.5,2641.9265,198,well8
8154.0,3429647,0.2062,well8
8154.5,4330.1958,0.2133,well8
8155.0,4709.0522,0.2156,well8
8155.5,4041.5278,0.2097,well8
8156.0,2772.7805,0.1966,well8
8156.5,1740631,0.1826,well8
8157.0,1261.9937,0.1741,well8
8157.5,1052.3226,0.1689,well8
8158.0,849.5321,0.1625,well8
8158.5,691.4921,157,well8
8159.0,727.4294,0.1587,well8
8159.5,1037.4982,0.1687,well8
8160.0,1433.22,0.1789,well8
8160.5,1589.2753,0.1821,well8
8161.0,1433.8562,0.1784,well8
8161.5,1257.9449,0.1743,well8
8162.0,1321.7523,0.1756,well8
8162.5,1582.3918,0.1811,well8
8163.0,1874.0663,0.1865,well8
8163.5,2082.1001,0.19,well8
8164.0,2324.1523,0.1931,well8
8164.5,2803.3267,0.1984,well8
8165.0,3557.2881,0.2056,well8
8165.5,4260.1963,0.2118,well8
8166.0,4452.2798,0.2136,well8
8166.5,4365.3545,0.2131,well8
8167.0,4952.7935,0.2167,well8
8167.5,6663.29,0.2259,well8
8168.0,8062.0171,0.2327,well8
8168.5,7223.2656,0.2282,well8
8169.0,4682.4385,0.2124,well8
8169.5,2565.3604,0.1942,well8
8170.0,1654568,0.1824,well8
8170.5,1508.3036,0.1803,well8
8171.0,1677.0138,0.1839,well8
8171.5,1887.1464,188,well8
8172.0,2138.1423,0.1921,well8
8172.5,2439.0388,0.1964,well8
8173.0,2522.6401,0.1977,well8
8173.5,2159.8245,0.1923,well8
8174.0,1649.0304,0.1837,well8
8174.5,1300.9303,0.1763,well8
8175.0,1053.1608,0.1696,well8
8175.5,814.5102,161,well8
8176.0,583.4476,0.15,well8
8176.5,398.5862,0.1377,well8
8177.0,273.1689,0.1258,well8
8177.5,214.5231,0.1191,well8
8178.0,209.4791,0.1184,well8
8178.5,215.8522,0.1193,well8
8179.0,253.3917,0.1236,well8
8179.5,479817,0.1396,well8
8180.0,1149.6021,0.1662,well8
8180.5,2100.5444,0.1896,well8
8181.0,2692.0398,0.1998,well8
8181.5,2805.3613,0.2012,well8
8182.0,2821.5959,0.2014,well8
8182.5,2808.7527,0.2012,well8
8183.0,2632811,0.1991,well8
8183.5,2326.4885,0.1951,well8
8184.0,2045.2734,191,well8
8184.5,1907.2261,0.1889,well8
8185.0,1902.5282,0.1888,well8
8185.5,1967.0056,0.1899,well8
8186.0,2120.6382,0.1921,well8
8186.5,2397.6121,196,well8
8187.0,2689.9717,0.1998,well8
8187.5,5357.8799,0.2136,well8
8188.0,19924.75,0.2489,well8
8188.5,20000.0,0.2872,well8
8189.0,20000.0,0.2967,well8
8189.5,20000.0,0.2711,well8
8190.0,9911.8867,0.1839,well8
8190.5,1894.2056,0.0582,well8
8191.0,5092,0.0,well8
8191.5,5092,0.0,well8
8192.0,5092,0.0,well8
8192.5,5092,0.0,well8
8193.0,5092,0.0,well8
8193.5,5092,0.0,well8
8194.0,5092,0.0,well8
8194.5,5092,0.0,well8
8195.0,5092,0.0,well8
8195.5,5092,0.0,well8
8196.0,5092,0.0,well8
8196.5,5092,0.0,well8
8197.0,5092,0.0,well8
8197.5,5092,0.0,well8
8198.0,5092,0.0,well8
8198.5,5092,0.0,well8
8199.0,5092,0.0,well8
8199.5,5092,0.0,well8
8200.0,5092,0.0,well8
8200.5,5092,0.0,well8
8201.0,5092,0.0,well8
8201.5,5092,0.0,well8
8202.0,5092,0.0,well8
8202.5,5092,0.0,well8
8203.0,5092,0.0,well8
8203.5,5092,0.0,well8
8204.0,5092,0.0,well8
8204.5,5092,0.0,well8
8205.0,5092,0.0,well8
8205.5,5092,0.0,well8
8206.0,5092,0.0,well8
8206.5,5092,0.0,well8
8207.0,5092,0.0,well8
8207.5,5092,0.0,well8
8208.0,5092,0.0,well8
8208.5,5092,0.0,well8
8209.0,5092,0.0,well8
8209.5,5092,0.0,well8
8210.0,5092,0.0,well8
8210.5,5092,0.0,well8
8211.0,5092,0.0,well8
8211.5,5092,0.0,well8
8212.0,5092,0.0,well8
8212.5,5092,0.0,well8
8213.0,5092,0.0,well8
8213.5,5092,0.0,well8
8214.0,5092,0.0,well8
8214.5,5092,0.0,well8
8215.0,5092,0.0,well8
8215.5,5092,0.0,well8
8216.0,5092,0.0,well8
8216.5,5092,0.0,well8
8217.0,5092,0.0,well8
8217.5,5092,0.0,well8
8218.0,5092,0.0,well8
8218.5,5092,0.0,well8
8219.0,5092,0.0,well8
8219.5,5092,0.0,well8
8220.0,5092,0.0,well8
8220.5,5092,0.0,well8
8221.0,5092,0.0,well8
8221.5,5092,0.0,well8
8222.0,5092,0.0,well8
8222.5,5092,0.0,well8
8223.0,5092,0.0,well8
8223.5,5092,0.0,well8
8224.0,5092,0.0,well8
8224.5,5092,0.0,well8
8225.0,5092,0.0,well8
8225.5,5092,0.0,well8
8226.0,5092,0.0,well8
8226.5,5092,0.0,well8
8227.0,5092,0.0,well8
8227.5,5092,0.0,well8
8228.0,5092,0.0,well8
8228.5,5092,0.0,well8
8229.0,5092,0.0,well8
8229.5,5092,0.0,well8
8230.0,5092,0.0,well8
8230.5,5092,0.0,well8
8231.0,5092,0.0,well8
8231.5,5092,0.0,well8
8232.0,5092,0.0,well8
8232.5,5092,0.0,well8
8233.0,5092,0.0,well8
8233.5,5092,0.0,well8
8234.0,,0.0,well8
7060.0,2659.4324,0.1848,well9
7060.5,668.3437,0.1627,well9
7061.0,163.6307,0.1331,well9
7061.5,90.9146,0.1199,well9
7062.0,94.7918,0.1218,well9
7062.5,1274.6599,0.1647,well9
7063.0,5251.8809,0.2119,well9
7063.5,20000.0,0.2468,well9
7064.0,20000.0,0.2667,well9
7064.5,20000.0,0.2828,well9
7065.0,20000.0,0.2723,well9
7065.5,20000.0,0.2443,well9
7066.0,5142.6025,0.2064,well9
7066.5,1496.0569,0.1802,well9
7067.0,300.7848,0.1399,well9
7067.5,34.5341,0.0833,well9
7068.0,2.8614,0.0531,well9
7068.5,0.2016,0.0092,well9
7069.0,0.0007,0.0161,well9
7069.5,0.0007,0.0167,well9
7070.0,0.0002,0.0058,well9
7070.5,0.0,0.0004,well9
7071.0,0.0,0.0004,well9
7071.5,0.0,1,well9
7072.0,0.0,0.0015,well9
7072.5,0.0,1,well9
7073.0,0.0,0.0005,well9
7073.5,0.0,0.0003,well9
7074.0,0.0,0.0001,well9
7074.5,0.0,0.0001,well9
7075.0,0.0,0.0001,well9
7075.5,0.0001,0.0009,well9
7076.0,0.5857,0.0167,well9
7076.5,3.3812,0.0647,well9
7077.0,2.1051,55,well9
7077.5,0.6215,0.0348,well9
7078.0,357,0.0316,well9
7078.5,0.3879,0.0325,well9
7079.0,0.4925,0.0369,well9
7079.5,0.2605,0.0284,well9
7080.0,0.0675,0.0111,well9
7080.5,0.2014,0.0395,well9
7081.0,0.0188,0.0073,well9
7081.5,0.0001,0.0007,well9
7082.0,0.0,0.0,well9
7082.5,0.0,0.0,well9
7083.0,0.0,0.0,well9
7083.5,0.0,0.0,well9
7084.0,0.0,0.0,well9
7084.5,0.0,0.0,well9
7085.0,0.0,0.0001,well9
7085.5,0.2166,7,well9
7086.0,1.2756,49,well9
7086.5,1.3508,0.0483,well9
7087.0,1.4945,0.0505,well9
7087.5,1.4248,0.0489,well9
7088.0,1.5997,0.0512,well9
7088.5,1.6104,0.0525,well9
7089.0,0.7968,0.0403,well9
7089.5,0.3166,0.0299,well9
7090.0,0.1231,21,well9
7090.5,0.0189,0.0077,well9
7091.0,0.0017,0.0001,well9
7091.5,0.0,0.0001,well9
7092.0,0.0178,0.0001,well9
7092.5,0.2884,0.0211,well9
7093.0,8.57,0.0689,well9
7093.5,31.9774,0.1026,well9
7094.0,35.5124,0.1065,well9
7094.5,23.6723,0.0966,well9
7095.0,17.4224,0.0904,well9
7095.5,13.9014,0.0869,well9
7096.0,11.6675,0.0828,well9
7096.5,13.8839,0.0844,well9
7097.0,60.4584,0.1054,well9
7097.5,261.2213,0.1418,well9
7098.0,825.9733,0.1708,well9
7098.5,1343.7792,0.1828,well9
7099.0,1418.1797,0.1825,well9
7099.5,1596967,0.1853,well9
7100.0,1949.5488,0.1899,well9
7100.5,2507.2109,196,well9
7101.0,3050.9617,0.2007,well9
7101.5,3293.8374,0.2027,well9
7102.0,3222.3525,202,well9
7102.5,2670.9768,0.1973,well9
7103.0,2169.0,0.1925,well9
7103.5,2077.3757,0.1914,well9
7104.0,2105.6211,0.1919,well9
7104.5,3857.1953,0.2054,well9
7105.0,6021.5483,0.2164,well9
7105.5,7462.8276,0.2245,well9
7106.0,4708.1348,0.2104,well9
7106.5,1907.4373,0.1854,well9
7107.0,651.1859,0.1625,well9
7107.5,599.5046,0.1615,well9
7108.0,851.5965,0.1714,well9
7108.5,1072.6311,0.1768,well9
7109.0,1277.3107,0.1789,well9
7109.5,2142.0823,0.1907,well9
7110.0,3525.5886,0.2064,well9
7110.5,2640.3726,0.1977,well9
7111.0,997.7762,0.1695,well9
7111.5,340.1901,0.1492,well9
7112.0,155.7379,0.1336,well9
7112.5,22.9526,0.0888,well9
7113.0,2.9946,0.0396,well9
7113.5,0.0224,0.0124,well9
7114.0,0.0002,0.0048,well9
7114.5,0.0,0.0032,well9
7115.0,0.0003,0.0087,well9
7115.5,0.0083,0.0204,well9
7116.0,1.8351,0.0386,well9
7116.5,14.1854,81,well9
7117.0,113.4587,0.1231,well9
7117.5,320.7937,0.1492,well9
7118.0,651.8394,0.1646,well9
7118.5,1153.1377,0.1769,well9
7119.0,2255.2173,0.1926,well9
7119.5,3846449,0.2061,well9
7120.0,4966.5522,0.2132,well9
7120.5,4134.5107,0.2078,well9
7121.0,2857.7,0.1983,well9
7121.5,2312.4861,0.1927,well9
7122.0,2494886,0.1959,well9
7122.5,2650.4961,198,well9
7123.0,2420.6157,195,well9
7123.5,2409.3162,0.1945,well9
7124.0,2668.2817,0.1973,well9
7124.5,3178.8647,0.2027,well9
7125.0,2985845,0.2,well9
7125.5,2461.0305,0.1955,well9
7126.0,1962.2623,0.1902,well9
7126.5,1864.1044,0.1886,well9
7127.0,1979.3481,0.1904,well9
7127.5,2476.8367,0.1942,well9
7128.0,3598.1809,0.2049,well9
7128.5,3765894,0.2068,well9
7129.0,2679.6423,198,well9
7129.5,1076.6471,0.1727,well9
7130.0,436.6892,0.1539,well9
7130.5,317.9357,0.1482,well9
7131.0,413945,0.1542,well9
7131.5,703.1386,0.1656,well9
7132.0,1630.0623,0.1824,well9
7132.5,3975.3564,0.2054,well9
7133.0,8845.1299,0.2251,well9
7133.5,14064.1133,0.2371,well9
7134.0,13873.1045,0.2353,well9
7134.5,15481.6689,0.2387,well9
7135.0,20000.0,0.2453,well9
7135.5,20000.0,0.2546,well9
7136.0,20000.0,0.2575,well9
7136.5,20000.0,246,well9
7137.0,4986.2803,0.1943,well9
7137.5,189.9669,0.1134,well9
7138.0,8.9683,0.0409,well9
7138.5,0.0264,0.0069,well9
7139.0,0.0003,0.0092,well9
7139.5,0.0005,0.0115,well9
7140.0,0.0364,0.0181,well9
7140.5,0.2544,0.0388,well9
7141.0,0.4374,0.0338,well9
7141.5,0.7902,0.0407,well9
7142.0,1613,0.0495,well9
7142.5,4.1543,0.0649,well9
7143.0,7.5759,0.0762,well9
7143.5,7.8781,0.0788,well9
7144.0,3.4,0.0603,well9
7144.5,4.1222,0.0697,well9
7145.0,0.2838,0.0322,well9
7145.5,0.1176,27,well9
7146.0,0.1898,0.0332,well9
7146.5,4.5387,0.0695,well9
7147.0,6.5641,0.0714,well9
7147.5,35.0486,99,well9
7148.0,98.0635,0.1247,well9
7148.5,170.0697,0.1354,well9
7149.0,278.0237,0.1456,well9
7149.5,548.7516,0.1597,well9
7150.0,1047.2312,0.1757,well9
7150.5,1662.9113,0.1865,well9
7151.0,2322.0574,0.1935,well9
7151.5,3483397,0.2026,well9
7152.0,5729.0142,0.2146,well9
7152.5,8692.3115,0.2253,well9
7153.0,10564.5752,0.2303,well9
7153.5,10816.6221,0.2305,well9
7154.0,8921.1836,0.2269,well9
7154.5,4839.8853,0.2107,well9
7155.0,2164.9419,0.19,well9
7155.5,491796,0.1577,well9
7156.0,169.9041,0.1309,well9
7156.5,22.8066,0.0949,well9
7157.0,12136,0.0824,well9
7157.5,8.7981,0.0724,well9
7158.0,231.9444,0.1174,well9
7158.5,1456.9764,178,well9
7159.0,6859.5854,0.22,well9
7159.5,11027.3486,0.2319,well9
7160.0,9307.4043,0.2264,well9
7160.5,7372.1079,0.2212,well9
7161.0,5172.0713,213,well9
7161.5,2698241,0.1964,well9
7162.0,1077.1775,0.1736,well9
7162.5,579.5871,0.1586,well9
7163.0,794.1012,0.1678,well9
7163.5,1483.2021,0.1864,well9
7164.0,1320.7051,0.1823,well9
7164.5,346.0645,0.1378,well9
7165.0,14.6631,0.0718,well9
7165.5,3.0324,0.0607,well9
7166.0,0.0594,0.0057,well9
7166.5,0.0,0.0011,well9
7167.0,0.0,0.0006,well9
7167.5,0.0,0.0001,well9
7168.0,0.0,0.0,well9
7168.5,0.0,0.0,well9
7169.0,0.0,0.0,well9
7169.5,0.0,0.0001,well9
7170.0,0.0,0.0003,well9
7170.5,0.0,0.0008,well9
7171.0,0.0,0.0019,well9
7171.5,0.1897,0.0095,well9
7172.0,1.8549,0.0498,well9
7172.5,4.8421,0.0717,well9
7173.0,0.8929,0.0256,well9
7173.5,0.0077,0.0019,well9
7174.0,0.0,0.0002,well9
7174.5,0.0,0.0002,well9
7175.0,0.0,0.0006,well9
7175.5,0.0,0.0009,well9
7176.0,0.0,0.0009,well9
7176.5,0.0,0.0005,well9
7177.0,0.0,0.0008,well9
7177.5,0.0,0.0007,well9
7178.0,0.0,0.0007,well9
7178.5,0.0,0.0004,well9
7179.0,0.0,0.0006,well9
7179.5,0.0,0.0014,well9
7180.0,0.6343,0.0072,well9
7180.5,3.4843,0.0658,well9
7181.0,0.8551,0.0316,well9
7181.5,1235,0.0213,well9
7182.0,79.3108,0.0812,well9
7182.5,1714.8123,0.1621,well9
7183.0,9868.5156,0.2289,well9
7183.5,15051.3281,0.24,well9
7184.0,12944.5264,0.2349,well9
7184.5,7049.6758,0.2198,well9
7185.0,1142994,0.1682,well9
7185.5,120.0521,0.0034,well9
7186.0,0.0,0.0,well9
7186.5,0.0,0.0,well9
7187.0,0.0,0.0,well9
7187.5,0.0,0.0,well9
7188.0,0.0,0.0,well9
7188.5,0.0,0.0001,well9
7189.0,0.0,0.0001,well9
7189.5,0.0,0.0001,well9
7190.0,0.0,0.0001,well9
7190.5,0.0,0.0001,well9
7191.0,0.0,0.0001,well9
7191.5,0.0,0.0006,well9
7192.0,0.0,0.0032,well9
7192.5,0.0002,0.0072,well9
7193.0,0.0,0.0019,well9
7193.5,0.0,0.0003,well9
7194.0,0.0,0.0003,well9
7194.5,0.0,0.0007,well9
7195.0,0.0,0.0013,well9
7195.5,0.0,0.0009,well9
7196.0,0.0,0.0006,well9
7196.5,0.0,0.0009,well9
7197.0,0.0,0.0011,well9
7197.5,0.0,1,well9
7198.0,0.0,0.0004,well9
7198.5,0.0,0.0001,well9
7199.0,0.0,0.0002,well9
7199.5,0.0,0.0004,well9
7200.0,0.0,2,well9
7200.5,0.0,0.0033,well9
7201.0,0.0,0.0018,well9
7201.5,0.0,0.0007,well9
7202.0,0.0,0.0008,well9
7202.5,0.0,0.0013,well9
7203.0,0.0,0.0023,well9
7203.5,0.0117,4,well9
7204.0,0.1099,0.0264,well9
7204.5,0.2984,0.0323,well9
7205.0,0.2294,0.0251,well9
7205.5,5.4254,0.0376,well9
7206.0,38.9011,0.1025,well9
7206.5,164.9916,0.1344,well9
7207.0,308.5832,0.1494,well9
7207.5,160.4223,0.1305,well9
7208.0,115.2102,0.1278,well9
7208.5,80.8861,0.1211,well9
7209.0,39.4108,0.1061,well9
7209.5,15.8259,0.0858,well9
7210.0,3.1106,59,well9
7210.5,0.4482,0.0104,well9
7211.0,0.1468,0.0285,well9
7211.5,0.7204,0.0402,well9
7212.0,1.4482,0.0491,well9
7212.5,3875,0.0598,well9
7213.0,26.9577,0.0838,well9
7213.5,116.1774,0.1334,well9
7214.0,20.7733,0.0462,well9
7214.5,18.2871,0.0508,well9
7215.0,122.3569,0.1344,well9
7215.5,60.7003,0.1127,well9
7216.0,19.6294,0.0888,well9
7216.5,3.0871,0.0519,well9
7217.0,7.0217,0.0793,well9
7217.5,2.5073,0.0565,well9
7218.0,0.4864,0.0324,well9
7218.5,0.0016,0.0114,well9
7219.0,0.0,0.0032,well9
7219.5,0.0,0.0024,well9
7220.0,10.7729,0.0224,well9
7220.5,83.0395,0.1164,well9
7221.0,535.6022,0.1577,well9
7221.5,1215.9979,0.1809,well9
7222.0,887.0757,0.1727,well9
7222.5,411.5372,0.1531,well9
7223.0,285008,0.1437,well9
7223.5,418.3973,0.1561,well9
7224.0,495.3942,0.1607,well9
7224.5,355.1162,0.1523,well9
7225.0,168.8857,0.1343,well9
7225.5,89801,0.1217,well9
7226.0,51.7629,0.1117,well9
7226.5,24.2816,0.0953,well9
7227.0,7.4666,74,well9
7227.5,2.5415,0.0552,well9
7228.0,0.0764,0.0061,well9
7228.5,0.0,0.0011,well9
7229.0,0.0,0.0008,well9
7229.5,0.0,0.0007,well9
7230.0,0.0,0.0015,well9
7230.5,0.0,0.0017,well9
7231.0,0.0,0.0031,well9
7231.5,0.0,0.0032,well9
7232.0,0.0,0.0031,well9
7232.5,0.0,3,well9
7233.0,0.0,0.0027,well9
7233.5,0.0,0.0037,well9
7234.0,0.0008,0.0047,well9
7234.5,0.0031,0.0047,well9
7235.0,0.0023,0.0039,well9
7235.5,0.0011,0.0026,well9
7236.0,0.0005,0.0018,well9
7236.5,0.0001,0.0007,well9
7237.0,0.0,0.0003,well9
7237.5,0.0,0.0003,well9
7238.0,0.0001,0.0007,well9
7238.5,0.0001,0.0008,well9
7239.0,0.0001,0.0007,well9
7239.5,0.0,0.0003,well9
7240.0,0.0,0.0004,well9
7240.5,0.0,0.0003,well9
7241.0,0.0,0.0003,well9
7241.5,0.0,0.0002,well9
7242.0,0.0,0.0001,well9
7242.5,0.0,0.0001,well9
7243.0,0.0,0.0001,well9
7243.5,0.0,0.0001,well9
7244.0,0.0,0.0001,well9
7244.5,0.0,0.0001,well9
7245.0,0.0,0.0001,well9
7245.5,0.0,0.0001,well9
7246.0,0.0,0.0,well9
7246.5,0.0,0.0,well9
7247.0,0.0,0.0,well9
7247.5,0.0,0.0,well9
7248.0,0.0,0.0,well9
7248.5,0.0,0.0,well9
7249.0,0.0,0.0002,well9
7249.5,0.0005,0.0018,well9
7250.0,0.0009,0.0024,well9
7250.5,0.0016,2,well9
7251.0,0.0095,0.0066,well9
7251.5,0.3912,0.0285,well9
7252.0,2.4182,0.0739,well9
7252.5,11.76,0.1079,well9
7253.0,15.8573,0.1124,well9
7253.5,11.9065,108,well9
7254.0,3.0741,0.0762,well9
7254.5,0.7784,0.0526,well9
7255.0,0.2334,0.0347,well9
7255.5,0.0313,0.0084,well9
7256.0,0.0014,0.0011,well9
7256.5,0.0,0.0001,well9
7257.0,0.0,0.0,well9
7257.5,0.0,0.0,well9
7258.0,0.0,0.0,well9
7258.5,0.0,0.0001,well9
7259.0,0.0,0.0002,well9
7259.5,0.0,0.0001,well9
7260.0,0.0,0.0001,well9
7260.5,0.0,0.0001,well9
7261.0,0.0,0.0001,well9
7261.5,0.0,0.0003,well9
7262.0,0.0003,1,well9
7262.5,0.0009,0.0023,well9
7263.0,0.0004,0.0015,well9
7263.5,0.0,0.0002,well9
7264.0,0.0,0.0001,well9
7264.5,0.0,0.0,well9
7265.0,0.0,0.0,well9
7265.5,0.0,0.0,well9
7266.0,0.0,0.0001,well9
7266.5,0.0,0.0001,well9
7267.0,0.0,0.0,well9
7267.5,0.0,0.0,well9
7268.0,0.0,0.0,well9
7268.5,0.0,0.0,well9
7269.0,0.0,0.0001,well9
7269.5,0.0,0.0001,well9
7270.0,0.0001,0.0007,well9
7270.5,0.0013,2,well9
7271.0,0.0051,0.0061,well9
7271.5,4,0.0055,well9
7272.0,0.0014,0.0028,well9
7272.5,0.0003,0.0008,well9
7273.0,0.0,0.0003,well9
7273.5,0.0,0.0002,well9
7274.0,0.0,0.0003,well9
7274.5,0.0004,0.0007,well9
7275.0,0.0025,0.0036,well9
7275.5,0.0069,0.0077,well9
7276.0,0.0047,0.0059,well9
7276.5,0.0008,0.0012,well9
7277.0,0.0001,0.0005,well9
7277.5,0.0001,0.0005,well9
7278.0,0.0001,0.0007,well9
7278.5,0.0002,0.0009,well9
7279.0,0.0004,0.0013,well9
7279.5,1,0.0025,well9
7280.0,0.0009,0.0023,well9
7280.5,1,0.0025,well9
7281.0,0.0004,0.0012,well9
7281.5,0.0001,0.0008,well9
7282.0,0.0001,0.0005,well9
7282.5,0.0001,0.0005,well9
7283.0,0.0001,0.0006,well9
7283.5,0.0001,0.0006,well9
7284.0,0.0001,0.0006,well9
7284.5,0.0002,0.0009,well9
7285.0,0.0005,0.0012,well9
7285.5,0.0015,0.0031,well9
7286.0,0.0037,0.0048,well9
7286.5,0.0071,0.0079,well9
7287.0,0.0034,0.0045,well9
7287.5,0.0016,3,well9
7288.0,0.0012,0.0028,well9
7288.5,0.0013,0.0024,well9
7289.0,0.0028,0.0045,well9
7289.5,0.0078,0.0056,well9
7290.0,27,0.0144,well9
7290.5,34,0.0162,well9
7291.0,0.0333,0.0157,well9
7291.5,0.0221,0.0125,well9
7292.0,0.0157,0.0109,well9
7292.5,0.0061,0.0059,well9
7293.0,0.0016,0.0032,well9
7293.5,1,0.0022,well9
7294.0,0.0015,3,well9
7294.5,0.0024,0.0042,well9
7295.0,0.0026,0.0044,well9
7295.5,0.0008,0.0017,well9
7296.0,0.0005,0.0017,well9
7296.5,0.0009,0.0016,well9
7297.0,4,0.0055,well9
7297.5,0.0068,0.0069,well9
